"Product","SubCategory","Category","OrderDate","SalesAmount","Freight","Country","City","PostalCode"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-07 00:00:00","2319.9900","57.9998","United Kingdom","Warrington","WA1"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-07 00:00:00","2319.9900","57.9998","France","Suresnes","92150"
"Mountain-500 Black, 42","Mountain Bikes","Bikes","2015-02-07 00:00:00","539.9900","13.4998","United States","Ballard","98107"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-07 00:00:00","2319.9900","57.9998","United States","Beaverton","97005"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-07 00:00:00","2319.9900","57.9998","United States","Portland","97205"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-07 00:00:00","2294.9900","57.3748","United States","Fremont","94536"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-02-07 00:00:00","1214.8500","30.3713","Germany","Bonn","53131"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-02-07 00:00:00","1700.9900","42.5248","Australia","Hawthorne","4171"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-02-07 00:00:00","1120.4900","28.0123","Australia","Newcastle","2300"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-07 00:00:00","539.9900","13.4998","Australia","Malabar","2036"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-02-07 00:00:00","1120.4900","28.0123","Australia","Wollongong","2500"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-07 00:00:00","2319.9900","57.9998","Australia","Sunbury","3429"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-07 00:00:00","2294.9900","57.3748","Australia","North Sydney","2055"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-07 00:00:00","2294.9900","57.3748","Australia","Warrnambool","3280"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-02-07 00:00:00","1214.8500","30.3713","United States","W. Linn","97068"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-02-07 00:00:00","2384.0700","59.6018","Canada","Victoria","V8V"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-02-07 00:00:00","2384.0700","59.6018","United States","Berkeley","94704"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-02-07 00:00:00","1120.4900","28.0123","United States","Grossmont","91941"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-02-07 00:00:00","1700.9900","42.5248","United States","Renton","98055"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-07 00:00:00","1700.9900","42.5248","United States","Burien","98168"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-02-07 00:00:00","1700.9900","42.5248","United States","Los Angeles","90012"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-07 00:00:00","539.9900","13.4998","Germany","Ingolstadt","85049"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-07 00:00:00","539.9900","13.4998","Germany","Bottrop","46236"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-07 00:00:00","539.9900","13.4998","United Kingdom","Woolston","WA1 4SY"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-02-07 00:00:00","2384.0700","59.6018","Germany","Darmstadt","64283"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-02-07 00:00:00","2384.0700","59.6018","Australia","Goulburn","2580"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-07 00:00:00","2384.0700","59.6018","Australia","Hawthorne","4171"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-02-07 00:00:00","742.3500","18.5588","Australia","Newcastle","2300"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-07 00:00:00","539.9900","13.4998","Australia","Port Macquarie","2444"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-07 00:00:00","539.9900","13.4998","Australia","Findon","5023"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-02-07 00:00:00","2384.0700","59.6018","Australia","Townsville","4810"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-07 00:00:00","2384.0700","59.6018","Australia","Bendigo","3550"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-02-06 00:00:00","769.4900","19.2373","France","Morangis","91420"
"Mountain-500 Black, 52","Mountain Bikes","Bikes","2015-02-06 00:00:00","539.9900","13.4998","United Kingdom","Runcorn","TY31"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-06 00:00:00","2319.9900","57.9998","United Kingdom","Peterborough","PB12"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-02-06 00:00:00","769.4900","19.2373","United States","Concord","94519"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-06 00:00:00","2319.9900","57.9998","United States","Lynnwood","98036"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-06 00:00:00","2294.9900","57.3748","Canada","Royal Oak","V8X"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-06 00:00:00","2294.9900","57.3748","United States","Beverly Hills","90210"
"Touring-3000 Blue, 50","Touring Bikes","Bikes","2015-02-06 00:00:00","742.3500","18.5588","United Kingdom","Stoke-on-Trent","AS23"
"Touring-3000 Yellow, 62","Touring Bikes","Bikes","2015-02-06 00:00:00","742.3500","18.5588","United Kingdom","York","YO15"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-06 00:00:00","1700.9900","42.5248","Australia","Gold Coast","4217"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-06 00:00:00","1700.9900","42.5248","Australia","Sunbury","3429"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-02-06 00:00:00","1120.4900","28.0123","Australia","Wollongong","2500"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-02-06 00:00:00","1120.4900","28.0123","Australia","Malabar","2036"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-06 00:00:00","1120.4900","28.0123","Australia","Sunbury","3429"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-02-06 00:00:00","1120.4900","28.0123","Australia","Springwood","2777"
"Road-250 Red, 58","Road Bikes","Bikes","2015-02-06 00:00:00","2443.3500","61.0838","Australia","North Sydney","2055"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-06 00:00:00","2319.9900","57.9998","Australia","Gold Coast","4217"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-06 00:00:00","2384.0700","59.6018","United States","Glendale","91203"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-02-06 00:00:00","2384.0700","59.6018","Canada","Newton","V2L3W8"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-02-06 00:00:00","2384.0700","59.6018","United States","Beaverton","97005"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-02-06 00:00:00","2384.0700","59.6018","United States","Bellingham","98225"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-02-06 00:00:00","2384.0700","59.6018","United States","Redwood City","94063"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-06 00:00:00","539.9900","13.4998","United States","Berkeley","94704"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-02-06 00:00:00","1120.4900","28.0123","United States","Colma","94014"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-06 00:00:00","1700.9900","42.5248","United States","Mill Valley","94941"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-02-06 00:00:00","1120.4900","28.0123","United Kingdom","Oxford","OX1"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-02-06 00:00:00","2384.0700","59.6018","Germany","Frankfurt","60323"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-05 00:00:00","1700.9900","42.5248","United Kingdom","London","W1N 9FA"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-05 00:00:00","1700.9900","42.5248","France","Saint Ouen","17490"
"Mountain-500 Silver, 42","Mountain Bikes","Bikes","2015-02-05 00:00:00","564.9900","14.1248","France","Boulogne-sur-Mer","62200"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-02-05 00:00:00","1700.9900","42.5248","France","Colomiers","31770"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-05 00:00:00","2294.9900","57.3748","France","Lille","59000"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-05 00:00:00","2319.9900","57.9998","France","Metz","57000"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-05 00:00:00","2319.9900","57.9998","France","Tremblay-en-France","93290"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-02-05 00:00:00","769.4900","19.2373","United States","Bremerton","98312"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-05 00:00:00","2294.9900","57.3748","Canada","Royal Oak","V8X"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-05 00:00:00","2294.9900","57.3748","United States","Daly City","94015"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-05 00:00:00","2319.9900","57.9998","United States","Torrance","90505"
"Touring-3000 Yellow, 58","Touring Bikes","Bikes","2015-02-05 00:00:00","742.3500","18.5588","United Kingdom","Woolston","WA1 4SY"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-05 00:00:00","2384.0700","59.6018","United Kingdom","London","SE1 8HL"
"Road-250 Black, 48","Road Bikes","Bikes","2015-02-05 00:00:00","2443.3500","61.0838","Australia","Silverwater","2264"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-02-05 00:00:00","539.9900","13.4998","Australia","Coffs Harbour","2450"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-05 00:00:00","2294.9900","57.3748","Australia","Malabar","2036"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-05 00:00:00","2294.9900","57.3748","Australia","Silverwater","2264"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-05 00:00:00","2319.9900","57.9998","Australia","Cloverdale","6105"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-02-05 00:00:00","2384.0700","59.6018","United States","Beverly Hills","90210"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-02-05 00:00:00","2384.0700","59.6018","United States","National City","91950"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-05 00:00:00","1120.4900","28.0123","United States","Los Angeles","90012"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-02-05 00:00:00","1120.4900","28.0123","United States","Burien","98168"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-05 00:00:00","1120.4900","28.0123","United States","Los Angeles","90012"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-02-05 00:00:00","1120.4900","28.0123","United States","National City","91950"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-02-05 00:00:00","1120.4900","28.0123","United States","Bellflower","90706"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-05 00:00:00","1700.9900","42.5248","Canada","Langley","V3A 4R2"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-02-05 00:00:00","1700.9900","42.5248","United States","Burien","98168"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-02-05 00:00:00","1700.9900","42.5248","United States","Santa Monica","90401"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-05 00:00:00","1120.4900","28.0123","France","Saint Germain en Laye","78100"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-05 00:00:00","539.9900","13.4998","France","Courbevoie","92400"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-02-05 00:00:00","742.3500","18.5588","Australia","Cranbourne","3977"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-05 00:00:00","539.9900","13.4998","Australia","Bendigo","3550"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-04 00:00:00","1700.9900","42.5248","United Kingdom","Warrington","WA1"
"Road-250 Black, 48","Road Bikes","Bikes","2015-02-04 00:00:00","2443.3500","61.0838","France","Les Ulis","91940"
"Road-250 Black, 44","Road Bikes","Bikes","2015-02-04 00:00:00","2443.3500","61.0838","France","Pantin","93500"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-04 00:00:00","2294.9900","57.3748","United Kingdom","West Sussex","RH15 9UD"
"Mountain-500 Silver, 40","Mountain Bikes","Bikes","2015-02-04 00:00:00","564.9900","14.1248","United States","Burlingame","94010"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-04 00:00:00","2294.9900","57.3748","United States","Chula Vista","91910"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-04 00:00:00","2319.9900","57.9998","United States","Santa Cruz","95062"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-02-04 00:00:00","2384.0700","59.6018","United Kingdom","Kirkby","KB9"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-04 00:00:00","2384.0700","59.6018","Germany","Berlin","12171"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-04 00:00:00","1700.9900","42.5248","Australia","Seaford","3198"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-02-04 00:00:00","1700.9900","42.5248","Australia","Goulburn","2580"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-04 00:00:00","2319.9900","57.9998","Australia","Seaford","3198"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-04 00:00:00","2294.9900","57.3748","Australia","Brisbane","4000"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-02-04 00:00:00","2384.0700","59.6018","United States","Los Angeles","90012"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-04 00:00:00","2384.0700","59.6018","United States","Walla Walla","99362"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-04 00:00:00","539.9900","13.4998","United States","Lemon Grove","91945"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-04 00:00:00","539.9900","13.4998","United States","Redwood City","94063"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-02-04 00:00:00","1700.9900","42.5248","United States","Milwaukie","97222"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-04 00:00:00","1120.4900","28.0123","France","Paris","75012"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-02-04 00:00:00","2384.0700","59.6018","France","Roubaix","59100"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-04 00:00:00","2384.0700","59.6018","Australia","Goulburn","2580"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-02-04 00:00:00","1214.8500","30.3713","Australia","Hervey Bay","4655"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-04 00:00:00","2384.0700","59.6018","Australia","Lane Cove","1597"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-04 00:00:00","2384.0700","59.6018","Australia","Findon","5023"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-02-03 00:00:00","769.4900","19.2373","Australia","Sydney","1002"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-03 00:00:00","2319.9900","57.9998","France","Colombes","92700"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-03 00:00:00","2319.9900","57.9998","Germany","Sulzbach Taunus","66272"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-03 00:00:00","2294.9900","57.3748","United Kingdom","York","YO15"
"Road-250 Black, 48","Road Bikes","Bikes","2015-02-03 00:00:00","2443.3500","61.0838","United Kingdom","York","YO15"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-02-03 00:00:00","769.4900","19.2373","United States","Mill Valley","94941"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-02-03 00:00:00","769.4900","19.2373","United States","Torrance","90505"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-03 00:00:00","2319.9900","57.9998","United States","Burbank","91502"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-03 00:00:00","2319.9900","57.9998","Canada","Langford","V9"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-03 00:00:00","2294.9900","57.3748","United States","San Gabriel","91776"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-03 00:00:00","2319.9900","57.9998","Canada","N. Vancouver","V7L 4J4"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-03 00:00:00","1120.4900","28.0123","Australia","South Melbourne","3205"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-03 00:00:00","539.9900","13.4998","Australia","Seaford","3198"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-03 00:00:00","539.9900","13.4998","Australia","Silverwater","2264"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-03 00:00:00","539.9900","13.4998","Australia","Matraville","2036"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-02-03 00:00:00","1120.4900","28.0123","Australia","Sydney","1002"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-02-03 00:00:00","1120.4900","28.0123","Australia","Cloverdale","6105"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-03 00:00:00","2319.9900","57.9998","Australia","Lane Cove","1597"
"Mountain-500 Black, 44","Mountain Bikes","Bikes","2015-02-03 00:00:00","539.9900","13.4998","Australia","Lavender Bay","2060"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-03 00:00:00","2319.9900","57.9998","Australia","Newcastle","2300"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-03 00:00:00","2319.9900","57.9998","Australia","Caloundra","4551"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-03 00:00:00","2319.9900","57.9998","Australia","Matraville","2036"
"Touring-3000 Blue, 50","Touring Bikes","Bikes","2015-02-03 00:00:00","742.3500","18.5588","United States","Edmonds","98020"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-02-03 00:00:00","2384.0700","59.6018","United States","Torrance","90505"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-02-03 00:00:00","1214.8500","30.3713","United States","Downey","90241"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-03 00:00:00","539.9900","13.4998","United States","Daly City","94015"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-02-03 00:00:00","1120.4900","28.0123","United States","Bellingham","98225"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-02-03 00:00:00","1120.4900","28.0123","United States","Lake Oswego","97034"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-03 00:00:00","1120.4900","28.0123","United States","San Carlos","94070"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-03 00:00:00","2384.0700","59.6018","United Kingdom","Milton Keynes","MK8 8DF"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-02-03 00:00:00","2384.0700","59.6018","United Kingdom","Newcastle upon Tyne","NT20"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-02-03 00:00:00","2384.0700","59.6018","Germany","Bonn","53131"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-02-03 00:00:00","2384.0700","59.6018","United Kingdom","Watford","WA3"
"Road-250 Black, 58","Road Bikes","Bikes","2015-02-02 00:00:00","2443.3500","61.0838","France","Metz","57000"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-02-02 00:00:00","769.4900","19.2373","France","Saint Ouen","80610"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-02 00:00:00","2294.9900","57.3748","United Kingdom","York","YO15"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-02 00:00:00","2294.9900","57.3748","France","Versailles","78000"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-02 00:00:00","2294.9900","57.3748","United Kingdom","Runcorn","TY31"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-02 00:00:00","2319.9900","57.9998","United Kingdom","Lancaster","LA1 1LN"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-02 00:00:00","2319.9900","57.9998","United States","West Covina","91791"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-02 00:00:00","2319.9900","57.9998","United States","Walla Walla","99362"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-02 00:00:00","2384.0700","59.6018","Germany","Hof","95010"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-02-02 00:00:00","1700.9900","42.5248","Australia","Springwood","2777"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-02 00:00:00","1120.4900","28.0123","Australia","North Ryde","2113"
"Road-250 Black, 52","Road Bikes","Bikes","2015-02-02 00:00:00","2443.3500","61.0838","Australia","Brisbane","4000"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-02 00:00:00","2319.9900","57.9998","Australia","Milsons Point","2061"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-02 00:00:00","2319.9900","57.9998","Australia","Sydney","1002"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-02 00:00:00","2319.9900","57.9998","Australia","Hawthorne","4171"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-02 00:00:00","539.9900","13.4998","United States","Grossmont","91941"
"Road-750 Black, 44","Road Bikes","Bikes","2015-02-02 00:00:00","539.9900","13.4998","United States","Lemon Grove","91945"
"Road-750 Black, 58","Road Bikes","Bikes","2015-02-02 00:00:00","539.9900","13.4998","United States","Everett","98201"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-02-02 00:00:00","1120.4900","28.0123","Canada","Vancouver","V7L 4J4"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-02-02 00:00:00","1700.9900","42.5248","United States","Beverly Hills","90210"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-02-02 00:00:00","1120.4900","28.0123","France","Courbevoie","92400"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-02 00:00:00","539.9900","13.4998","France","Tremblay-en-France","93290"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-02 00:00:00","539.9900","13.4998","United Kingdom","Warrington","WA1"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-02 00:00:00","539.9900","13.4998","United Kingdom","London","C2H 7AU"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-02-02 00:00:00","2384.0700","59.6018","France","Orleans","45000"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-02-02 00:00:00","2384.0700","59.6018","Germany","Neunkirchen","66578"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-02 00:00:00","2384.0700","59.6018","Australia","Rockhampton","4700"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-02-02 00:00:00","742.3500","18.5588","Australia","North Ryde","2113"
"Road-250 Black, 44","Road Bikes","Bikes","2015-02-01 00:00:00","2443.3500","61.0838","France","Les Ulis","91940"
"Mountain-500 Silver, 44","Mountain Bikes","Bikes","2015-02-01 00:00:00","564.9900","14.1248","France","Tremblay-en-France","93290"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-01 00:00:00","2294.9900","57.3748","France","Orleans","45000"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-02-01 00:00:00","2319.9900","57.9998","France","Orleans","45000"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-01 00:00:00","2319.9900","57.9998","Germany","Berlin","12171"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-02-01 00:00:00","769.4900","19.2373","United States","Lincoln Acres","91950"
"Mountain-500 Black, 44","Mountain Bikes","Bikes","2015-02-01 00:00:00","539.9900","13.4998","United States","Bellingham","98225"
"Mountain-500 Black, 52","Mountain Bikes","Bikes","2015-02-01 00:00:00","539.9900","13.4998","United States","Burien","98168"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-02-01 00:00:00","2319.9900","57.9998","United States","Corvallis","97330"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-01 00:00:00","2319.9900","57.9998","United States","Clearwater","33755"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-02-01 00:00:00","2294.9900","57.3748","United States","Lebanon","97355"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-01 00:00:00","2319.9900","57.9998","United States","Spokane","99202"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-02-01 00:00:00","2294.9900","57.3748","United States","Downey","90241"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-02-01 00:00:00","742.3500","18.5588","Germany","Frankfurt am Main","60075"
"Touring-3000 Yellow, 58","Touring Bikes","Bikes","2015-02-01 00:00:00","742.3500","18.5588","United Kingdom","Gateshead","GA10"
"Touring-3000 Blue, 54","Touring Bikes","Bikes","2015-02-01 00:00:00","742.3500","18.5588","Germany","Dresden","01071"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-02-01 00:00:00","1700.9900","42.5248","Australia","North Ryde","2113"
"Road-250 Red, 58","Road Bikes","Bikes","2015-02-01 00:00:00","2443.3500","61.0838","Australia","Geelong","3220"
"Road-250 Red, 58","Road Bikes","Bikes","2015-02-01 00:00:00","2443.3500","61.0838","Australia","North Ryde","2113"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-02-01 00:00:00","2319.9900","57.9998","Australia","Rockhampton","4700"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-02-01 00:00:00","2294.9900","57.3748","Australia","Cloverdale","6105"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-02-01 00:00:00","1214.8500","30.3713","United States","Tacoma","98403"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-02-01 00:00:00","2384.0700","59.6018","United States","Santa Monica","90401"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-02-01 00:00:00","2384.0700","59.6018","Canada","Oak Bay","V8P"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-01 00:00:00","539.9900","13.4998","United States","Marysville","98270"
"Road-750 Black, 52","Road Bikes","Bikes","2015-02-01 00:00:00","539.9900","13.4998","United States","Burlingame","94010"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-02-01 00:00:00","1120.4900","28.0123","United States","Puyallup","98371"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-02-01 00:00:00","1700.9900","42.5248","United States","Beaverton","97005"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-02-01 00:00:00","1120.4900","28.0123","France","Paris","75017"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-02-01 00:00:00","1120.4900","28.0123","United Kingdom","Stoke-on-Trent","AS23"
"Road-750 Black, 48","Road Bikes","Bikes","2015-02-01 00:00:00","539.9900","13.4998","France","Pantin","93500"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-02-01 00:00:00","2384.0700","59.6018","Germany","Sulzbach Taunus","66272"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-02-01 00:00:00","2384.0700","59.6018","United Kingdom","Oxford","OX1"
