"Product","SubCategory","Category","OrderDate","SalesAmount","Freight","Country","City","PostalCode"
"Road-250 Red, 58","Road Bikes","Bikes","2015-03-09 00:00:00","2443.3500","61.0838","Australia","Goulburn","2580"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-09 00:00:00","2319.9900","57.9998","Australia","Rockhampton","4700"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-03-09 00:00:00","2384.0700","59.6018","United States","Berkeley","94704"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-03-09 00:00:00","2384.0700","59.6018","Canada","Westminster","V3L 1E7"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-03-09 00:00:00","1214.8500","30.3713","United States","Santa Monica","90401"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-09 00:00:00","539.9900","13.4998","United States","Concord","94519"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-09 00:00:00","539.9900","13.4998","United States","Burlingame","94010"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-09 00:00:00","1120.4900","28.0123","United States","Sedro Woolley","98284"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-09 00:00:00","1120.4900","28.0123","Canada","Vancouver","V7L 4J4"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-09 00:00:00","1700.9900","42.5248","United States","Imperial Beach","91932"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-09 00:00:00","1700.9900","42.5248","United States","Beverly Hills","90210"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-09 00:00:00","1700.9900","42.5248","United States","W. Linn","97068"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-03-09 00:00:00","1700.9900","42.5248","United States","Berkeley","94704"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-09 00:00:00","1700.9900","42.5248","United States","Beverly Hills","90210"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-09 00:00:00","1700.9900","42.5248","United States","El Cajon","92020"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-09 00:00:00","1120.4900","28.0123","Germany","Hamburg","20354"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-03-09 00:00:00","1120.4900","28.0123","United Kingdom","Cheltenham","GL50"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-09 00:00:00","539.9900","13.4998","United Kingdom","Kirkby","KB9"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-09 00:00:00","539.9900","13.4998","Germany","Dresden","01071"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-03-09 00:00:00","742.3500","18.5588","Australia","South Melbourne","3205"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-03-09 00:00:00","1214.8500","30.3713","Australia","Lavender Bay","2060"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-03-09 00:00:00","2384.0700","59.6018","Australia","Bendigo","3550"
"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","2015-03-08 00:00:00","769.4900","19.2373","Australia","Lavender Bay","2060"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-08 00:00:00","2319.9900","57.9998","Germany","Frankfurt am Main","60082"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-08 00:00:00","2294.9900","57.3748","Germany","M?hlheim","63151"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-08 00:00:00","2319.9900","57.9998","France","Paris","75006"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-08 00:00:00","2319.9900","57.9998","United Kingdom","Gateshead","GA10"
"Mountain-500 Silver, 48","Mountain Bikes","Bikes","2015-03-08 00:00:00","564.9900","14.1248","Germany","Werne","59368"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-08 00:00:00","2294.9900","57.3748","United States","Everett","98201"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-08 00:00:00","2319.9900","57.9998","United States","Portland","97205"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-03-08 00:00:00","1214.8500","30.3713","Germany","Hannover","30601"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-03-08 00:00:00","1214.8500","30.3713","Germany","Frankfurt am Main","60075"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-08 00:00:00","2319.9900","57.9998","Australia","Matraville","2036"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-08 00:00:00","2319.9900","57.9998","Australia","Brisbane","4000"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","Australia","St. Leonards","2065"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","Australia","Port Macquarie","2444"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","Australia","Goulburn","2580"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","Australia","Lavender Bay","2060"
"Road-250 Black, 44","Road Bikes","Bikes","2015-03-08 00:00:00","2443.3500","61.0838","Australia","Townsville","4810"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-08 00:00:00","2294.9900","57.3748","Australia","Goulburn","2580"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-03-08 00:00:00","2384.0700","59.6018","United States","Colma","94014"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-03-08 00:00:00","1214.8500","30.3713","United States","Mill Valley","94941"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-03-08 00:00:00","2384.0700","59.6018","United States","Ballard","98107"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","United States","Edmonds","98020"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","United States","Bremerton","98312"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","United States","Chula Vista","91910"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","United States","Spokane","99202"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","United States","Milwaukie","97222"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","United States","Redwood City","94063"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","United States","National City","91950"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-08 00:00:00","1120.4900","28.0123","United States","Palo Alto","94303"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-08 00:00:00","1120.4900","28.0123","United States","Spokane","99202"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","United Kingdom","London","W1Y 3RA"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","United Kingdom","Gateshead","GA10"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-08 00:00:00","539.9900","13.4998","United Kingdom","Peterborough","PB12"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-03-08 00:00:00","2384.0700","59.6018","United Kingdom","London","SW8 4BG"
"Touring-1000 Yellow, 50","Touring Bikes","Bikes","2015-03-08 00:00:00","2384.0700","59.6018","Australia","Melbourne","3000"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-07 00:00:00","2319.9900","57.9998","United Kingdom","London","E17 6JF"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-07 00:00:00","2319.9900","57.9998","Germany","Offenbach","63009"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-07 00:00:00","2294.9900","57.3748","United Kingdom","London","W1N 9FA"
"Road-250 Black, 48","Road Bikes","Bikes","2015-03-07 00:00:00","2443.3500","61.0838","United Kingdom","London","SW19 3RU"
"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","2015-03-07 00:00:00","769.4900","19.2373","United States","Lakewood","90712"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-07 00:00:00","2294.9900","57.3748","Canada","Victoria","V8V"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-07 00:00:00","2319.9900","57.9998","Canada","Cliffside","V8Y 1L1"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-07 00:00:00","2319.9900","57.9998","United States","Renton","98055"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-03-07 00:00:00","1214.8500","30.3713","United Kingdom","Birmingham","B29 6SL"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-07 00:00:00","1700.9900","42.5248","Australia","East Brisbane","4169"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-07 00:00:00","1120.4900","28.0123","Australia","Cranbourne","3977"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-07 00:00:00","539.9900","13.4998","Australia","Melton","3337"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-07 00:00:00","539.9900","13.4998","Australia","Melton","3337"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-07 00:00:00","539.9900","13.4998","Australia","Hobart","7001"
"Road-250 Black, 52","Road Bikes","Bikes","2015-03-07 00:00:00","2443.3500","61.0838","Australia","Caloundra","4551"
"Road-250 Black, 52","Road Bikes","Bikes","2015-03-07 00:00:00","2443.3500","61.0838","Australia","Matraville","2036"
"Mountain-500 Black, 48","Mountain Bikes","Bikes","2015-03-07 00:00:00","539.9900","13.4998","Australia","Geelong","3220"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-03-07 00:00:00","2384.0700","59.6018","United States","Daly City","94015"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-03-07 00:00:00","2384.0700","59.6018","Canada","Langford","V9"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-07 00:00:00","539.9900","13.4998","United States","Beverly Hills","90210"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-07 00:00:00","539.9900","13.4998","United States","Palo Alto","94303"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-07 00:00:00","1700.9900","42.5248","United States","Novato","94947"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-07 00:00:00","1700.9900","42.5248","United States","Burlingame","94010"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-07 00:00:00","1120.4900","28.0123","Germany","Duesseldorf","40434"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-07 00:00:00","2384.0700","59.6018","Germany","Berlin","14197"
"Touring-2000 Blue, 46","Touring Bikes","Bikes","2015-03-07 00:00:00","1214.8500","30.3713","Australia","Perth","6006"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-07 00:00:00","2384.0700","59.6018","Australia","Milsons Point","2061"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-03-07 00:00:00","2384.0700","59.6018","Australia","Rockhampton","4700"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-06 00:00:00","2319.9900","57.9998","France","Les Ulis","91940"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-06 00:00:00","2294.9900","57.3748","United Kingdom","Oxford","OX1"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-03-06 00:00:00","769.4900","19.2373","United Kingdom","London","SW1P 2NU"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-03-06 00:00:00","769.4900","19.2373","Germany","Stuttgart","70511"
"Mountain-500 Black, 52","Mountain Bikes","Bikes","2015-03-06 00:00:00","539.9900","13.4998","United Kingdom","Kirkby","KB9"
"Mountain-500 Black, 42","Mountain Bikes","Bikes","2015-03-06 00:00:00","539.9900","13.4998","United States","W. Linn","97068"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-03-06 00:00:00","769.4900","19.2373","United States","La Jolla","92806"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-03-06 00:00:00","1700.9900","42.5248","Australia","Melbourne","3000"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-06 00:00:00","539.9900","13.4998","Australia","Hervey Bay","4655"
"Road-250 Black, 48","Road Bikes","Bikes","2015-03-06 00:00:00","2443.3500","61.0838","Australia","Hervey Bay","4655"
"Road-250 Black, 58","Road Bikes","Bikes","2015-03-06 00:00:00","2443.3500","61.0838","Australia","Bendigo","3550"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-06 00:00:00","2319.9900","57.9998","Australia","Seaford","3198"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-06 00:00:00","2319.9900","57.9998","Australia","Newcastle","2300"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-06 00:00:00","2384.0700","59.6018","Canada","Haney","V2W 1W2"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-06 00:00:00","539.9900","13.4998","United States","Burbank","91502"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-06 00:00:00","539.9900","13.4998","United States","Beverly Hills","90210"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-06 00:00:00","1700.9900","42.5248","Canada","N. Vancouver","V7L 4J4"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-06 00:00:00","539.9900","13.4998","Germany","Neunkirchen","66578"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-06 00:00:00","539.9900","13.4998","United Kingdom","Oxford","OX14 4SE"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-06 00:00:00","539.9900","13.4998","Germany","Neunkirchen","66578"
"Touring-3000 Blue, 54","Touring Bikes","Bikes","2015-03-06 00:00:00","742.3500","18.5588","Australia","Melton","3337"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-05 00:00:00","2319.9900","57.9998","Germany","Neunkirchen","66578"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-05 00:00:00","2319.9900","57.9998","Germany","Hamburg","20354"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-03-05 00:00:00","769.4900","19.2373","United Kingdom","Warrington","WA3 7BH"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-05 00:00:00","2294.9900","57.3748","United Kingdom","Oxford","OX14 4SE"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-05 00:00:00","2319.9900","57.9998","United States","Los Angeles","90012"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-05 00:00:00","2294.9900","57.3748","United States","Woodland Hills","91364"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-05 00:00:00","2294.9900","57.3748","United States","Burlingame","94010"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-05 00:00:00","2319.9900","57.9998","United States","Spring Valley","91977"
"Touring-3000 Yellow, 62","Touring Bikes","Bikes","2015-03-05 00:00:00","742.3500","18.5588","Germany","Saarlouis","66740"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-03-05 00:00:00","742.3500","18.5588","Germany","M?nchen","80074"
"Touring-2000 Blue, 60","Touring Bikes","Bikes","2015-03-05 00:00:00","1214.8500","30.3713","Germany","M?nchen","80074"
"Touring-1000 Blue, 60","Touring Bikes","Bikes","2015-03-05 00:00:00","2384.0700","59.6018","United Kingdom","Peterborough","PB12"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-05 00:00:00","2294.9900","57.3748","Australia","Townsville","4810"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-03-05 00:00:00","1120.4900","28.0123","Australia","Sunbury","3429"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-05 00:00:00","539.9900","13.4998","Australia","Hobart","7001"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-05 00:00:00","2319.9900","57.9998","Australia","Melbourne","3000"
"Road-250 Black, 58","Road Bikes","Bikes","2015-03-05 00:00:00","2443.3500","61.0838","Australia","Bendigo","3550"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-05 00:00:00","2319.9900","57.9998","Australia","Wollongong","2500"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-05 00:00:00","2384.0700","59.6018","United States","Kirkland","98033"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-03-05 00:00:00","2384.0700","59.6018","United States","Tacoma","98403"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-05 00:00:00","539.9900","13.4998","United States","W. Linn","97068"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-05 00:00:00","1700.9900","42.5248","United States","Chula Vista","91910"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-05 00:00:00","1700.9900","42.5248","Canada","Port Hammond","V6B 3P7"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-05 00:00:00","1700.9900","42.5248","United States","Long Beach","90802"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-03-05 00:00:00","1700.9900","42.5248","United States","Lakewood","90712"
"Touring-1000 Blue, 50","Touring Bikes","Bikes","2015-03-05 00:00:00","2384.0700","59.6018","United Kingdom","Milton Keynes","MK8 8DF"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-05 00:00:00","2384.0700","59.6018","Germany","Erlangen","91054"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-05 00:00:00","2384.0700","59.6018","Australia","Hervey Bay","4655"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-03-05 00:00:00","2384.0700","59.6018","Australia","Geelong","3220"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-03-04 00:00:00","769.4900","19.2373","Australia","Perth","6006"
"Mountain-200 Black, 38","Mountain Bikes","Bikes","2015-03-04 00:00:00","2294.9900","57.3748","Germany","Paderborn","33098"
"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","2015-03-04 00:00:00","769.4900","19.2373","United Kingdom","London","C2H 7AU"
"Mountain-500 Silver, 48","Mountain Bikes","Bikes","2015-03-04 00:00:00","564.9900","14.1248","France","Versailles","78000"
"Mountain-500 Silver, 44","Mountain Bikes","Bikes","2015-03-04 00:00:00","564.9900","14.1248","United States","Spokane","99202"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-04 00:00:00","2319.9900","57.9998","United States","Chula Vista","91910"
"Touring-3000 Yellow, 44","Touring Bikes","Bikes","2015-03-04 00:00:00","742.3500","18.5588","Germany","Hamburg","20354"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-03-04 00:00:00","1700.9900","42.5248","Australia","North Ryde","2113"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-03-04 00:00:00","1120.4900","28.0123","Australia","Caloundra","4551"
"Road-550-W Yellow, 44","Road Bikes","Bikes","2015-03-04 00:00:00","1120.4900","28.0123","Australia","North Ryde","2113"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-04 00:00:00","539.9900","13.4998","Australia","Findon","5023"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-04 00:00:00","539.9900","13.4998","Australia","Warrnambool","3280"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-04 00:00:00","539.9900","13.4998","Australia","Hervey Bay","4655"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-04 00:00:00","2319.9900","57.9998","Australia","Lavender Bay","2060"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-03-04 00:00:00","2384.0700","59.6018","United States","Bellingham","98225"
"Road-750 Black, 48","Road Bikes","Bikes","2015-03-04 00:00:00","539.9900","13.4998","United States","Concord","94519"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-04 00:00:00","539.9900","13.4998","United States","Torrance","90505"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-03-04 00:00:00","1120.4900","28.0123","United States","Glendale","91203"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-04 00:00:00","1700.9900","42.5248","United States","Bellflower","90706"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-04 00:00:00","1700.9900","42.5248","United States","Colma","94014"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-04 00:00:00","1700.9900","42.5248","United States","Redmond","98052"
"Touring-1000 Blue, 54","Touring Bikes","Bikes","2015-03-04 00:00:00","2384.0700","59.6018","Germany","Solingen","42651"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-04 00:00:00","2384.0700","59.6018","United Kingdom","High Wycombe","HP10 9QY"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-03-04 00:00:00","742.3500","18.5588","Australia","Warrnambool","3280"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-03-04 00:00:00","2384.0700","59.6018","Australia","Silverwater","2264"
"Road-350-W Yellow, 42","Road Bikes","Bikes","2015-03-03 00:00:00","1700.9900","42.5248","United Kingdom","Newcastle upon Tyne","NT20"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-03 00:00:00","1700.9900","42.5248","Germany","Hannover","30601"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-03 00:00:00","1700.9900","42.5248","Germany","Frankfurt","60323"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-03 00:00:00","2294.9900","57.3748","Germany","Stuttgart","70511"
"Road-250 Black, 48","Road Bikes","Bikes","2015-03-03 00:00:00","2443.3500","61.0838","France","Bobigny","93000"
"Mountain-500 Silver, 48","Mountain Bikes","Bikes","2015-03-03 00:00:00","564.9900","14.1248","United Kingdom","Runcorn","TY31"
"Mountain-500 Black, 42","Mountain Bikes","Bikes","2015-03-03 00:00:00","539.9900","13.4998","Germany","M?nchen","80074"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-03-03 00:00:00","769.4900","19.2373","United States","Grossmont","91941"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-03 00:00:00","2294.9900","57.3748","United States","W. Linn","97068"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-03 00:00:00","2319.9900","57.9998","Canada","Langford","V9"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-03 00:00:00","2319.9900","57.9998","United States","San Carlos","94070"
"Touring-3000 Blue, 62","Touring Bikes","Bikes","2015-03-03 00:00:00","742.3500","18.5588","France","Paris","75012"
"Road-350-W Yellow, 48","Road Bikes","Bikes","2015-03-03 00:00:00","1700.9900","42.5248","Australia","Perth","6006"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-03 00:00:00","1120.4900","28.0123","Australia","Brisbane","4000"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-03 00:00:00","2319.9900","57.9998","Australia","Rhodes","2138"
"Mountain-500 Silver, 52","Mountain Bikes","Bikes","2015-03-03 00:00:00","564.9900","14.1248","Australia","Lavender Bay","2060"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-03-03 00:00:00","2384.0700","59.6018","United States","Lemon Grove","91945"
"Touring-1000 Yellow, 60","Touring Bikes","Bikes","2015-03-03 00:00:00","2384.0700","59.6018","Canada","Port Hammond","V6B 3P7"
"Touring-1000 Yellow, 54","Touring Bikes","Bikes","2015-03-03 00:00:00","2384.0700","59.6018","United States","Santa Cruz","95062"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-03 00:00:00","539.9900","13.4998","United States","Lynnwood","98036"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-03 00:00:00","539.9900","13.4998","United States","Mill Valley","94941"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-03 00:00:00","539.9900","13.4998","Germany","Offenbach","63009"
"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","2015-03-02 00:00:00","769.4900","19.2373","Australia","Melbourne","3000"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-02 00:00:00","1700.9900","42.5248","United Kingdom","York","YO15"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-02 00:00:00","2294.9900","57.3748","United Kingdom","York","Y024 1GF"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-02 00:00:00","1700.9900","42.5248","United Kingdom","Watford","WA3"
"Mountain-200 Silver, 42","Mountain Bikes","Bikes","2015-03-02 00:00:00","2319.9900","57.9998","United States","Santa Monica","90401"
"Mountain-200 Black, 46","Mountain Bikes","Bikes","2015-03-02 00:00:00","2294.9900","57.3748","United States","San Carlos","94070"
"Mountain-200 Black, 42","Mountain Bikes","Bikes","2015-03-02 00:00:00","2294.9900","57.3748","United States","Bremerton","98312"
"Touring-3000 Yellow, 50","Touring Bikes","Bikes","2015-03-02 00:00:00","742.3500","18.5588","France","Boulogne-Billancourt","92100"
"Touring-2000 Blue, 54","Touring Bikes","Bikes","2015-03-02 00:00:00","1214.8500","30.3713","France","Tremblay-en-France","93290"
"Road-550-W Yellow, 42","Road Bikes","Bikes","2015-03-02 00:00:00","1120.4900","28.0123","Australia","North Sydney","2055"
"Road-550-W Yellow, 38","Road Bikes","Bikes","2015-03-02 00:00:00","1120.4900","28.0123","Australia","Coffs Harbour","2450"
"Road-750 Black, 44","Road Bikes","Bikes","2015-03-02 00:00:00","539.9900","13.4998","Australia","Rhodes","2138"
"Road-750 Black, 52","Road Bikes","Bikes","2015-03-02 00:00:00","539.9900","13.4998","Australia","North Ryde","2113"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-02 00:00:00","539.9900","13.4998","Australia","Findon","5023"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-02 00:00:00","539.9900","13.4998","Australia","Goulburn","2580"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-02 00:00:00","2319.9900","57.9998","Australia","Coffs Harbour","2450"
"Road-250 Black, 48","Road Bikes","Bikes","2015-03-02 00:00:00","2443.3500","61.0838","Australia","Cranbourne","3977"
"Mountain-200 Silver, 46","Mountain Bikes","Bikes","2015-03-02 00:00:00","2319.9900","57.9998","Australia","Rhodes","2138"
"Touring-1000 Blue, 46","Touring Bikes","Bikes","2015-03-02 00:00:00","2384.0700","59.6018","United States","Oakland","94611"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-02 00:00:00","2384.0700","59.6018","United States","Milwaukie","97222"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-02 00:00:00","1120.4900","28.0123","United States","Burbank","91502"
"Road-550-W Yellow, 40","Road Bikes","Bikes","2015-03-02 00:00:00","1120.4900","28.0123","Canada","Westminster","V3L 1H4"
"Road-550-W Yellow, 48","Road Bikes","Bikes","2015-03-02 00:00:00","1120.4900","28.0123","France","Bobigny","93000"
"Road-750 Black, 58","Road Bikes","Bikes","2015-03-02 00:00:00","539.9900","13.4998","United Kingdom","W. York","BD1 4SJ"
"Touring-1000 Yellow, 46","Touring Bikes","Bikes","2015-03-02 00:00:00","2384.0700","59.6018","United Kingdom","London","W1X3SE"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-01 00:00:00","1700.9900","42.5248","Germany","Berlin","12311"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-01 00:00:00","1700.9900","42.5248","France","Metz","57000"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-01 00:00:00","1700.9900","42.5248","United Kingdom","High Wycombe","HP10 9QY"
"Road-350-W Yellow, 40","Road Bikes","Bikes","2015-03-01 00:00:00","1700.9900","42.5248","United Kingdom","Maidenhead","SL67RJ"
"Road-350-W Yellow, 44","Road Bikes","Bikes","2015-03-01 00:00:00","1700.9900","42.5248","United Kingdom","Cheltenham","GL50"
"Mountain-200 Silver, 38","Mountain Bikes","Bikes","2015-03-01 00:00:00","2319.9900","57.9998","United Kingdom","Watford","WA3"
